0	38	-97
1	38.0464	-122.23
2	35.685	139.7514
3	40.4249	-86.9162
4	40.4249	-86.9162
5	34.4329	-119.8371
6	34.4329	-119.8371
7	34.4329	-119.8371
8	40.3756	-74.6597
9	40.3756	-74.6597
10	36.9899	-122.0603
11	36.9899	-122.0603
12	36.9899	-122.0603
13	42.3804	-72.5231
14	42.3804	-72.5231
15	41.7804	-87.6027
16	41.7804	-87.6027
17	40.3563	-111.7325
18	40.3563	-111.7325
19	44.5642	-123.279
20	40.4439	-79.9561
21	47.6606	-122.2919
22	47.6606	-122.2919
23	47.6606	-122.2919
24	47.6606	-122.2919
25	39.3288	-76.5967
26	39.3288	-76.5967
27	29.6516	-82.3248
28	29.6516	-82.3248
29	52.2	0.1167
30	52.1193	-106.6594
31	52.1193	-106.6594
32	40.6944	-73.9906
33	38.6657	-90.3231
34	38.6657	-90.3231
35	38.6657	-90.3231
36	42.3646	-71.1028
37	29.7176	-95.4188
38	29.7176	-95.4188
39	40.8006	-73.9653
40	40.8006	-73.9653
41	40.8006	-73.9653
42	40.5516	-74.4637
43	38.9827	-77.004
44	38.9827	-77.004
45	30.2961	-97.7369
46	30.2961	-97.7369
47	30.2961	-97.7369
48	30.2961	-97.7369
49	42.4485	-76.4804
50	42.4485	-76.4804
51	42.4485	-76.4804
52	42.3424	-71.0878
53	42.3424	-71.0878
54	42.0586	-87.6845
55	32.7714	-97.2915
56	31.7832	-106.4976
57	32.9482	-96.7297
58	32.9482	-96.7297
59	39.1023	-96.5246
60	39.1668	-84.5382
61	43.0899	-77.6376
62	43.0899	-77.6376
63	38.9525	-95.2756
64	38.9525	-95.2756
65	35.0443	-106.6729
66	69.6667	18.9667
67	69.6667	18.9667
68	36.1473	-86.777
69	48.7667	9.1833
70	48.7667	9.1833
71	41.7007	-86.2501
72	41.7007	-86.2501
73	40.8	-96.667
74	40.8	-96.667
75	43.4529	-80.5281
76	43.4529	-80.5281
77	44.4833	11.3333
78	52.5167	13.4
79	52.5167	13.4
80	45.05	7.6667
81	42.8141	-1.6412
82	59.3333	18.05
83	52.3667	9.7167
84	49.8706	8.6494
85	49.8706	8.6494
86	49.8706	8.6494
87	46.9167	7.4667
88	46.9167	7.4667
89	48.2	16.3667
90	48.2	16.3667
91	42.8333	12.8333
92	42.8333	12.8333
93	33.7866	-118.2987
94	33.7866	-118.2987
95	33.7866	-118.2987
96	33.7866	-118.2987
97	49.45	7.75
98	49.45	7.75
99	49.45	7.75
100	28.0631	-82.4128
101	28.0631	-82.4128
102	28.0631	-82.4128
103	28.0631	-82.4128
104	48.112	-1.6743
105	48.112	-1.6743
106	28.5663	-81.2608
107	28.5663	-81.2608
108	32.8807	-117.2359
109	32.8807	-117.2359
110	31.78	35.23
111	31.78	35.23
112	35.69	139.69
113	35.685	139.7514
114	52.4667	-1.9167
115	52.4667	-1.9167
116	47.6667	9.1833
117	47.6667	9.1833
118	51.5333	9.9333
119	51.5333	9.9333
120	18.25	-66.5
121	18.25	-66.5
122	1.2931	103.8558
123	1.2931	103.8558
124	1.2931	103.8558
125	42.6442	-73.2463
126	42.6442	-73.2463
127	42.6442	-73.2463
128	42.6442	-73.2463
129	22.2833	114.15
130	22.25	114.1667
131	22.25	114.1667
132	50.7708	6.1053
133	50.7708	6.1053
134	41.808	-72.251
135	40.4086	-3.6922
136	37.3688	-122.0363
137	37.3688	-122.0363
138	47.2667	11.4
139	47.2667	11.4
140	38.8933	-77.0146
141	38.8933	-77.0146
142	48.15	11.5833
143	48.15	11.5833
144	51.5	-0.13
145	51.5	-0.13
146	43.6413	7.0057
147	43.6413	7.0057
148	49.2333	7
149	49.2333	7
150	49.2333	7
151	49.2333	7
152	49.2333	7
153	49.2333	7
154	39	22
155	39	22
156	25.0392	121.525
157	25.0392	121.525
158	25.0392	121.525
159	25.0392	121.525
160	25.0392	121.525
161	25.0392	121.525
162	41.8776	-87.6272
163	43.0481	-76.1474
164	43.0481	-76.1474
165	38.8933	-77.0146
166	38.8933	-77.0146
167	52.5167	13.4
168	52.5167	13.4
169	42.2923	-83.7145
170	42.2923	-83.7145
171	42.2923	-83.7145
172	47.1544	-88.6471
173	47.1544	-88.6471
174	53.55	10
175	50.6833	10.9
176	51.05	13.75
177	51.05	13.75
178	48.4202	-123.3671
179	43.6619	-79.3952
180	43.6619	-79.3952
181	43.6619	-79.3952
182	46.6247	14.3053
183	46.6247	14.3053
184	37.57	126.98
185	44.9733	-93.2323
186	37.9833	23.7333
187	37.9833	23.7333
188	49.2	16.6333
189	41.3984	2.1741
190	41.3984	2.1741
191	33.4148	-111.9093
192	38.2444	21.7344
193	38.2444	21.7344
