0	38	-97
1	38	-97
2	38	-97
3	38	-97
4	38	-97
5	40.7904	-74.0246
6	-45.5881	-69.07
7	-45.5881	-69.07
8	-34.5875	-58.6725
9	-34.4714	-58.5078
12	47.6801	-122.1206
13	-32.9468	-60.6393
14	-34.7765	-58.4069
15	-32.9468	-60.6393
16	-34.5875	-58.6725
17	-34.5875	-58.6725
18	-27	133
19	-27	133
20	-27	133
21	-35.276	149.1344
22	-35.276	149.1344
23	-35.276	149.1344
24	-27	133
25	-27	133
26	-27	133
27	-27	133
28	-31.9522	115.8614
29	-31.9522	115.8614
30	-31.9522	115.8614
31	-31.9522	115.8614
32	-31.9522	115.8614
33	-31.9522	115.8614
34	-33.8615	151.2055
35	-33.8615	151.2055
36	-27	133
37	-37.8232	144.9729
38	-33.4333	151.3833
39	-35.276	149.1344
40	34.0533	-118.2549
41	34.0533	-118.2549
42	34.0533	-118.2549
43	-27	133
44	-27	133
45	-27	133
46	-27	133
47	-27	133
48	37.3394	-121.895
49	37.3394	-121.895
50	37.3394	-121.895
51	37.3394	-121.895
52	-27	133
53	-27	133
54	-34.9286	138.6007
55	-34.9286	138.6007
56	-33.4708	149.6033
57	-33.4708	149.6033
58	51	9
59	51	9
61	-27	133
62	-27.465	153.0234
63	29.4889	-98.3987
64	29.4889	-98.3987
65	38.9599	-77.3428
66	38.9599	-77.3428
69	1.3667	103.8
71	-37.8139	144.9634
72	-27	133
73	-27	133
74	-27	133
75	-27	133
77	-33.8615	151.2055
78	-37.7667	144.9167
79	-27.4833	152.9833
80	39.0437	-77.4875
81	-27	133
82	-37.8139	144.9634
83	-33.8833	151.2167
84	-27	133
85	51.5142	-0.0931
90	48.2	16.3667
91	48.2	16.3667
92	48.2	16.3667
93	45.5	-73.5833
94	45.5	-73.5833
95	45.5	-73.5833
96	45.5	-73.5833
97	45.5	-73.5833
98	45.5	-73.5833
99	45.5	-73.5833
100	45.5	-73.5833
101	47.3333	13.3333
102	47.3333	13.3333
103	48.2	16.3667
104	48.2	16.3667
105	48.2	16.3667
106	48.6328	2.4405
107	48.6328	2.4405
108	48.3	14.3
109	48.3	14.3
110	48.3	14.3
111	48.3	14.3
113	47.3333	13.3333
114	51	9
117	47.7167	13.6167
118	47.8	16.25
120	40.0548	-75.4083
121	53	28
125	52.5	5.75
126	52.5	5.75
127	52.5	5.75
128	52.5	5.75
132	50.8833	4.7
133	50.8833	4.7
134	50.8833	4.7
135	50.8833	4.7
136	51.05	3.7167
137	50.8333	4
138	45.1708	-93.5758
139	45.1708	-93.5758
140	50.8333	4
141	38.9311	-77.3489
142	38.9311	-77.3489
143	38.9311	-77.3489
144	50.8333	4.3333
145	38.9311	-77.3489
146	38.9311	-77.3489
147	38.9311	-77.3489
151	50.8333	4
152	50.8333	4
153	50.8333	4
155	55.6667	12.5833
156	50.8333	4.3333
157	52.5	5.75
158	50.8333	4
159	50.8333	4
160	50.8333	4
161	50.9333	4.4333
162	50.8667	4.25
163	44.7784	17.1939
164	44.7784	17.1939
165	44.7784	17.1939
167	-10	-55
168	-10	-55
169	-10	-55
170	-10	-55
173	-10	-55
175	-23.4733	-46.6658
176	-23.4733	-46.6658
177	-23.4733	-46.6658
178	-15.7833	-47.9167
179	-10	-55
180	-10	-55
181	-23.4733	-46.6658
182	-10	-55
183	-10	-55
185	-10	-55
186	-25.55	-54.5833
187	-15.7833	-47.9167
188	-15.7833	-47.9167
189	-23.4733	-46.6658
191	-23.4733	-46.6658
193	29.4889	-98.3987
194	-23.4733	-46.6658
195	-10	-55
196	33.6119	-111.8906
197	-10	-55
198	-23.4733	-46.6658
199	-7.1167	-34.8667
200	-10	-55
201	-10	-55
202	-10	-55
203	-23.4733	-46.6658
205	-10	-55
206	38.8951	-77.0364
207	-23.4733	-46.6658
208	-23.4733	-46.6658
209	-10	-55
210	32.8073	-117.1324
211	32.8073	-117.1324
212	32.8073	-117.1324
213	42.6833	23.3167
214	42.6833	23.3167
217	42.6833	23.3167
218	49.25	-123.1333
219	49.25	-123.1333
220	49.25	-123.1333
221	49.25	-123.1333
222	49.25	-123.1333
223	49.25	-123.1333
224	49.25	-123.1333
225	49.25	-123.1333
226	49.25	-123.1333
227	49.25	-123.1333
228	49.25	-123.1333
229	49.25	-123.1333
230	49.25	-123.1333
231	49.25	-123.1333
232	49.25	-123.1333
233	49.25	-123.1333
234	49.25	-123.1333
235	49.25	-123.1333
236	49.25	-123.1333
237	49.25	-123.1333
238	49.25	-123.1333
239	49.25	-123.1333
240	49.25	-123.1333
241	49.25	-123.1333
242	49.25	-123.1333
243	49.25	-123.1333
244	49.25	-123.1333
245	49.25	-123.1333
246	49.25	-123.1333
247	49.25	-123.1333
248	49.25	-123.1333
249	49.25	-123.1333
250	49.25	-123.1333
251	49.25	-123.1333
252	49.25	-123.1333
253	49.25	-123.1333
254	49.25	-123.1333
255	49.25	-123.1333
256	49.25	-123.1333
257	49.25	-123.1333
258	49.25	-123.1333
259	49.25	-123.1333
260	49.25	-123.1333
261	49.25	-123.1333
262	49.25	-123.1333
263	49.25	-123.1333
264	49.25	-123.1333
265	49.25	-123.1333
266	49.25	-123.1333
267	49.25	-123.1333
268	49.25	-123.1333
269	49.25	-123.1333
270	49.25	-123.1333
271	49.25	-123.1333
272	49.25	-123.1333
273	49.25	-123.1333
274	49.25	-123.1333
275	49.25	-123.1333
276	49.25	-123.1333
277	49.25	-123.1333
278	49.25	-123.1333
279	49.25	-123.1333
280	49.25	-123.1333
281	49.25	-123.1333
282	49.25	-123.1333
283	49.25	-123.1333
284	49.25	-123.1333
285	49.25	-123.1333
286	49.25	-123.1333
287	49.25	-123.1333
288	49.25	-123.1333
289	49.25	-123.1333
290	49.25	-123.1333
291	49.25	-123.1333
292	49.25	-123.1333
293	49.25	-123.1333
294	49.25	-123.1333
295	49.25	-123.1333
296	49.25	-123.1333
297	49.25	-123.1333
298	49.25	-123.1333
299	49.25	-123.1333
300	49.25	-123.1333
301	49.25	-123.1333
304	49.25	-123.1333
305	49.25	-123.1333
306	49.25	-123.1333
307	49.25	-123.1333
308	49.25	-123.1333
309	49.25	-123.1333
310	49.25	-123.1333
311	49.25	-123.1333
312	49.25	-123.1333
313	49.25	-123.1333
314	49.25	-123.1333
315	49.25	-123.1333
316	49.25	-123.1333
317	49.25	-123.1333
318	49.25	-123.1333
319	49.25	-123.1333
320	49.25	-123.1333
321	49.25	-123.1333
322	49.25	-123.1333
323	49.25	-123.1333
324	49.25	-123.1333
325	49.25	-123.1333
326	49.25	-123.1333
327	49.25	-123.1333
328	49.25	-123.1333
329	49.25	-123.1333
330	49.25	-123.1333
331	49.25	-123.1333
332	49.25	-123.1333
333	49.25	-123.1333
334	49.25	-123.1333
335	49.25	-123.1333
336	49.25	-123.1333
337	49.25	-123.1333
338	49.25	-123.1333
339	49.25	-123.1333
340	49.25	-123.1333
341	49.25	-123.1333
342	49.25	-123.1333
343	49.25	-123.1333
344	49.25	-123.1333
345	49.25	-123.1333
346	49.25	-123.1333
347	49.25	-123.1333
348	49.25	-123.1333
349	49.25	-123.1333
350	49.25	-123.1333
351	49.25	-123.1333
352	49.25	-123.1333
353	49.25	-123.1333
354	49.25	-123.1333
355	49.25	-123.1333
356	49.25	-123.1333
357	49.25	-123.1333
358	49.25	-123.1333
359	49.25	-123.1333
360	49.25	-123.1333
361	49.25	-123.1333
362	49.25	-123.1333
363	49.25	-123.1333
364	49.25	-123.1333
365	49.25	-123.1333
366	49.25	-123.1333
367	49.25	-123.1333
368	49.25	-123.1333
369	49.25	-123.1333
370	49.25	-123.1333
371	49.25	-123.1333
372	49.25	-123.1333
373	49.25	-123.1333
374	49.25	-123.1333
375	49.25	-123.1333
376	49.25	-123.1333
377	49.25	-123.1333
378	49.25	-123.1333
379	49.25	-123.1333
380	49.25	-123.1333
381	49.25	-123.1333
382	49.25	-123.1333
383	49.25	-123.1333
384	49.25	-123.1333
385	49.25	-123.1333
386	49.25	-123.1333
387	49.25	-123.1333
388	49.25	-123.1333
389	49.25	-123.1333
