15.55	28.65	1
14.9	27.55	1
14.45	28.35	2
14.15	28.8	2
13.75	28.05	2
13.35	28.45	2
13	29.15	2
13.45	27.5	2
13.6	26.5	2
12.8	27.35	2
12.4	27.85	2
12.3	28.4	2
12.2	28.65	2
13.4	25.1	2
12.95	25.95	2
12.9	26.5	2
11.85	27	2
11.35	28	2
11.15	28.7	2
11.25	27.4	2
10.75	27.7	2
10.5	28.35	2
9.65	28.45	2
10.25	27.25	2
10.75	26.55	2
11.7	26.35	2
11.6	25.9	2
11.9	25.05	2
12.6	24.05	2
11.9	24.5	2
11.1	25.2	2
10.55	25.15	2
10.05	25.95	2
9.35	26.6	2
9.3	27.25	2
9.2	27.8	2
7.5	28.25	2
8.55	27.45	2
8.5	27.05	2
8.05	27.2	2
7.85	26.8	2
7.3	27.4	2
6.8	26.85	2
7	26.5	2
7.55	26.3	2
8.55	26.3	2
9	25.85	2
8.6	25.65	2
9.4	25.55	2
8.45	25.05	2
8.85	24.6	2
9.65	24.7	2
10.55	24.35	2
11.05	23.9	2
10.55	23.55	2
9.45	23.35	2
9.2	23.9	2
8.35	23.9	2
7.35	24.75	2
7.4	25.45	2
6.6	25.75	2
6.1	26	2
5.8	26.95	2
5.65	25.8	2
5.3	26.1	2
6.4	25.4	2
5.4	25.25	2
5.35	24.7	2
4.8	25.05	2
4.2	25.55	2
6.4	24.8	2
6.55	24.3	2
7.4	24.25	2
5.45	24.2	2
4.3	24	2
4	24.25	2
3.35	23.3	2
4.85	23.05	2
4.3	22.75	2
5.85	23.4	2
5.9	23.55	2
7.55	23.7	2
6.85	23.25	2
7.65	23.1	2
6.95	22.55	2
6.1	22.6	2
5.5	22.6	2
4.7	22.1	2
3.8	21.85	2
4.65	21.2	2
4.15	20.35	2
5.3	20.4	2
5.6	20.75	2
5.8	21.95	2
6.4	21.95	2
6.55	21.15	2
7.45	21.95	2
7.4	21.55	2
7.75	21.2	2
7.65	20.65	2
6.95	19.8	2
6.6	20.1	2
6.05	20.2	2
5.4	19.65	2
5.35	19.05	2
5.8	18.25	2
6.3	19.1	2
7	18.9	2
7.15	17.9	2
7.35	18.2	2
8.2	20.05	2
8.3	19.45	2
8.3	18.5	2
8.75	18.8	2
9.05	18.2	2
9.35	17.7	2
8.9	17.65	2
8.45	17.2	2
10.05	17.2	2
10.4	16.75	2
8.6	20.9	2
8.65	21.3	2
8.65	21.9	2
