11.25	5.05	1
10.95	4.7	1
9.85	5.8	2
9.8	5.75	2
9.15	6.8	2
8.65	6.6	2
8.4	7.5	2
7.9	7.75	2
6.95	8.7	2
7.25	9.75	2
7.3	10.25	2
5.9	10.7	2
5.85	11.8	2
6.45	12.05	2
5.7	12.95	2
5.35	13.45	2
5.4	14.65	2
4.7	14.85	2
5.4	15.4	2
5.1	16.25	2
5.75	16.7	2
4.85	17.65	2
5	18	2
6.05	18	2
5.7	19.45	2
5.3	19.55	2
5.85	21.25	2
6.1	21.35	2
6.55	22.15	2
5.9	22.8	2
7.15	23.7	2
6.75	24.25	2
7.95	24.65	2
7.75	25.3	2
8.8	26.05	2
8.85	26.95	2
9.35	27.45	2
9.95	27.1	2
11.25	28.2	2
10.7	28.55	2
11.95	29.45	2
11.95	28.65	2
13.1	30.05	2
13.4	29.3	2
14.7	30.2	2
14.7	30.6	2
16.1	30.4	2
16.1	31.05	2
17.55	30.8	2
17.65	31.75	2
18.55	31.6	2
18.85	30.6	2
19.85	30.9	2
20.1	31.3	2
21.5	31.35	2
20.85	30.4	2
22.95	30.05	2
23.4	30.3	2
24.2	29.9	2
24.75	30	2
25.55	29.3	2
25.55	28.45	2
26.7	28.3	2
26.85	28.75	2
27.6	27.15	2
28.25	27.4	2
29.05	27	2
29.05	26.2	2
29.45	25.55	2
30.05	25.55	2
30.3	23.3	2
30.6	23.95	2
30.9	22.75	2
31	22.3	2
30.65	21.3	2
31.3	20.8	2
31.85	21.2	2
31.45	19.3	2
32.7	19.3	2
31.9	17.9	2
33.05	18.05	2
32.8	16.6	2
32.2	16.3	2
32.4	15.15	2
31.8	14.75	2
32.35	13.25	2
31.65	13.35	2
31.15	12.05	2
32	11.9	2
31.05	10.3	2
31.95	10.4	2
30.05	9.55	2
30.5	8.25	2
29.6	8.25	2
29.8	7.6	2
29	7.05	2
29	6.7	2
27.6	5.95	2
28.15	5.45	2
26.5	4.8	2
26.4	4.4	2
25.8	3.65	2
25.5	4.1	2
31.6	16.6	2
30.7	17.4	2
29.65	17.95	2
29.15	16.5	2
30.5	15.55	2
29.95	13.55	2
30	11.85	2
28.65	14.1	2
27.45	10.85	2
26.4	10.75	2
25.05	10.1	2
26.2	11.55	2
27.2	13.3	2
28.3	14.45	2
27.95	14.65	2
27.95	14.7	2
23.15	11	2
22.9	11.6	2
23.9	11.6	2
24.55	11.6	2
23.85	12.45	2
23.35	13.1	2
24.85	13.2	2
25.1	12.25	2
25.15	12.5	2
25.65	12.9	2
25.7	13.5	2
26.3	13.3	2
27.1	14.55	2
27.15	14.6	2
26.4	14.35	2
26.4	14.35	2
25.75	14.55	2
25.75	14.9	2
25.35	14.65	2
23.7	14.55	2
24.05	14.9	2
23.65	15.3	2
22.75	14.5	2
22	14	2
20.9	12.95	2
20.3	13.1	2
22.2	16.45	2
22.15	16.65	2
22.4	15.15	2
22.15	15.2	2
23.95	15.95	2
24.25	16.1	2
24.8	16.1	2
25.15	16.15	2
25.5	16.7	2
25.75	16.85	1
26.2	16.85	1
26.25	16.9	1
26.25	16.35	1
26.75	16.2	1
27.4	16.15	1
27.6	16.85	1
26.95	17.2	1
26.3	18.1	1
27.55	17.95	2
27.7	17.6	1
28.25	18.25	1
28.8	19.15	1
28.5	19.15	1
28.1	19.35	1
28.05	20.3	1
27.3	20.5	1
27.1	21.6	1
26.75	19.5	1
26.5	20	1
25.9	19.8	1
25.1	19.8	1
24.75	20.7	1
24.35	20.55	1
23.55	20.35	1
24.3	19.7	1
24.9	19	1
24.7	16.8	1
24.35	16.8	1
24.4	17.15	1
24.9	17.3	1
24.35	17.7	1
24.95	17.8	1
24.95	18.05	1
24.4	18.35	1
23.65	18.6	1
22.85	18.9	1
22.4	20.65	1
22.5	17.8	1
22.45	18.25	1
21.6	17.7	1
21.35	18.05	1
21.3	18.25	1
19.95	19.8	1
20.45	20.45	1
20.35	16.95	1
19.7	17.45	1
19.35	17.45	1
12.45	9.15	1
10.1	10.05	1
11.75	12.2	1
9.55	12.4	1
8.65	13.35	1
7.75	13.55	1
8.55	15.15	1
8.05	15.9	1
8.45	15.9	1
8.6	16.85	1
9	17.05	1
9	16.3	1
9.35	16.3	1
9.55	15.3	1
9.65	14.85	1
10.15	15.05	1
10.05	15.6	1
10.4	16	1
10.65	16	1
10.9	15.95	1
10.7	15.35	1
11.35	15.05	1
11.15	14.75	1
11.05	14.6	1
11.15	14.2	1
11.1	13.6	1
12.5	13	1
13.3	12.45	1
13.5	12.4	1
13.95	11.75	1
14.4	12.2	1
15.4	12.2	1
15.25	12.45	1
14.6	12.75	1
14.1	13.05	1
14.2	13.25	1
14.75	13.45	1
13.15	13.4	1
13.05	13.7	1
12.65	13.65	1
15.45	13.75	2
14.65	14.2	2
13.75	14.05	2
13.75	14.5	2
12.95	14.8	2
13.2	14.9	2
13.25	15.5	2
12.1	15.35	2
12.15	15.5	2
11.25	16.4	2
12.7	15.6	2
12.5	16.15	2
12.7	16.6	2
12.15	16.2	2
11.95	16.5	2
11.45	16.8	2
11.05	17.2	2
11.3	17.6	2
11.65	17.6	2
11.25	18.25	2
11.05	18.45	2
11.05	18.55	2
10.55	18.55	2
10.8	19.2	2
7.45	19	2
10.05	20.1	2
9.95	20.5	2
10.65	20.45	2
10.3	22.75	2
11.7	19.6	2
12.2	19.65	2
13.2	20.1	2
13.55	20.05	2
14.15	20.05	2
14.25	21.5	2
13.25	21.4	2
12.85	18.1	2
13.75	18.3	2
14.2	18.35	2
14.25	18.8	2
13.75	16	2
13.75	16.7	2
13.75	17.05	2
14.05	16.8	2
14.5	16.95	2
14.75	16.65	2
15.25	16.05	2
15.4	16.2	2
15.85	16.2	2
15.5	15.55	2
15	14.95	2
16.6	16.15	2
17.9	15.6	2
17.5	18.05	2
16.65	17.5	2
15.45	17.3	2
15.45	17.8	2
15.7	18.4	2
